defline	symbol
OR067127+EPI2596267|A/swine/Illinois/A02861427/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-04-24	////////////////////
OR067137+EPI2596336|A/swine/Nebraska/A02861435/2023|H3|swine|USA|2010.1|2002B|TVVPPT|2023-04-25	////////////////////
OR067149+EPI2596297|A/swine/Illinois/A02861443/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-04-28	////////////////////
OR075062+EPI2597300|A/swine/Ohio/A02685047/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-02-27	////////////////////
OR075070+EPI2597284|A/swine/Ohio/A02685087/2022|H3|swine|USA|2010.2|2016|TTTTPT|2022-12-13	////////////////////
OR075086+EPI2596960|A/swine/Ohio/A02685090/2022|H3|swine|USA|2010.2|2016|TTTTPT|2022-12-27	////////////////////
OR115619+EPI2599983|A/swine/Minnesota/A02978499/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-04-27	////////////////////
OR115635+EPI2599979|A/swine/Minnesota/A02978501/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-04-28	////////////////////
OR115637+EPI2599993|A/swine/Minnesota/A02978472/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-04-13	////////////////////
OR144402+EPI2609254|A/swine/Iowa/A02861477/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-05-04	////////////////////
OR144406+EPI2609248|A/swine/Iowa/A02861484/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-05-10	////////////////////
OR243379+EPI2626347|A/swine/Iowa/A02978451/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-08	////////////////////
OR243381+EPI2626340|A/swine/Minnesota/A02978441/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-22	////////////////////
OR243387+EPI2626336|A/swine/Minnesota/A02978449/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-03-14	////////////////////
OR243398+EPI2626349|A/swine/Iowa/A02978443/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-24	////////////////////
OR243400+EPI2626351|A/swine/Iowa/A02978442/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-28	////////////////////
OR293249+EPI2649707|A/swine/Iowa/A02861505/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-05-11	////////////////////
OR293259+EPI2649729|A/swine/Iowa/A02861522/2023|H3|swine|USA|2010.1|2002B||2023-05-23	////////////////////
OR293269+EPI2649703|A/swine/Iowa/A02861530/2023|H3|swine|USA|1990.4.a|2002B||2023-05-15	////////////////////
OR293271+EPI2649750|A/swine/Iowa/A02861531/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-05-18	////////////////////
OR293279+EPI2650767|A/swine/Indiana/A02861538/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-05-25	////////////////////
OR293291+EPI2649770|A/swine/Minnesota/A02861557/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-06-06	////////////////////
OR293293+EPI2649572|A/swine/Iowa/A02861558/2023|H3|swine|USA|2010.1|2002B||2023-06-07	////////////////////
OR293297+EPI2651024|A/swine/Indiana/A02861560/2023|H3|swine|USA|2010.1|2002B||2023-06-05	////////////////////
OR293299+EPI2649574|A/swine/Iowa/A02861561/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-06-07	////////////////////
OR293303+EPI2649578|A/swine/Iowa/A02861565/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-06-07	////////////////////
OR293307+EPI2649582|A/swine/Iowa/A02861567/2023|H3|swine|USA|1990.4.a|2002B||2023-06-08	////////////////////
OR293327+EPI2649594|A/swine/Iowa/A02861585/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-06-14	////////////////////
OR333796+EPI2654918|A/swine/Iowa/A02861504/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-05-30	////////////////////
OR333798+EPI2655043|A/swine/Iowa/A02861497/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-06-08	////////////////////
OR333804+EPI2654914|A/swine/Iowa/A02861512/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-05-17	////////////////////
OR334427+EPI2655041|A/swine/Indiana/A02861589/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-06-15	////////////////////
OR334429+EPI2655037|A/swine/Illinois/A02861596/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-06-21	////////////////////
OR334435+EPI2654900|A/swine/Iowa/A02861607/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-06-26	////////////////////
OR334437+EPI2654902|A/swine/Iowa/A02861608/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-06-26	////////////////////
OR334441+EPI2654904|A/swine/Iowa/A02861611/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-06-27	////////////////////
OR345483+EPI2664354|A/swine/Ohio/A02684928/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-03-27	////////////////////
OR345491+EPI2664346|A/swine/Ohio/A02684929/2023|H3|swine|USA|2010.1|2002B|TVVPPT|2023-03-15	////////////////////
OR345499+EPI2664338|A/swine/Ohio/A02684930/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-03-13	////////////////////
OR345507+EPI2664330|A/swine/Ohio/A02685126/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-04-10	////////////////////
OR397527+EPI2676637|A/swine/Minnesota/A02978530/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-06-09	////////////////////
OR397549+EPI2676649|A/swine/Minnesota/A02978521/2023|H3|swine|USA|1990.4.a|2002B|T-TPPT|2023-05-10	////////////////////
OR413807+EPI2682963|A/swine/Pennsylvania/A02861673/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-07	////////////////////
OR413811+EPI2682965|A/swine/Pennsylvania/A02861675/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-14	////////////////////
OR464126+EPI2718295|A/swine/Iowa/G47670/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-05-12	////////////////////
OR464164+EPI2718291|A/swine/Iowa/G43216/2023|H3|swine|USA|1990.4.a|2002B|--T-P-|2023-05-01	////////////////////
OR472760+EPI2718327|A/swine/Michigan/A02780685/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-15	////////////////////
OR472822+EPI2718303|A/swine/Michigan/A02780680/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-15	////////////////////
OR472842+EPI2718311|A/swine/Michigan/A02780682/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-15	////////////////////
OR478755+EPI2723324|A/swine/Iowa/G64714/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-07-05	////////////////////
OR480709+EPI2723285|A/swine/Iowa/A02861646/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-07-14	////////////////////
OR505015+EPI2731220|A/swine/Ohio/A02861681/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-07-24	////////////////////
OR505017+EPI2731270|A/swine/Indiana/A02861682/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-07-26	////////////////////
OR505019+EPI2731253|A/swine/Iowa/A02861683/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-07-26	////////////////////
OR505023+EPI2731251|A/swine/Iowa/A02861691/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-31	////////////////////
OR505027+EPI2731272|A/swine/Indiana/A02861694/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-07-31	////////////////////
OR505039+EPI2731243|A/swine/Iowa/A02861705/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-08-08	////////////////////
OR510892+EPI2737252|A/swine/Iowa/A02861690/2023|H3|swine|USA|2010.1|2002B|T-TPPT|2023-07-31	////////////////////
OR533398+EPI2746966|A/swine/Iowa/A02861624/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-07-06	////////////////////
OR533400|A/swine/Indiana/A02861625/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-06-29	////////////////////
OR533416+EPI2746978|A/swine/Iowa/A02861726/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-08-18	////////////////////
OR553265+EPI2754878|A/swine/Illinois/A02861729/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-08-21	////////////////////
OR553269+EPI2754874|A/swine/Indiana/A02861738/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-08-21	////////////////////
OR553488+EPI2754870|A/swine/North_Carolina/A02861727/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-08-18	////////////////////
OR597062+EPI2763549|A/swine/Missouri/A02861751/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-09-01	////////////////////
OR597066+EPI2763575|A/swine/Iowa/A02861754/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-08-30	////////////////////
OR597084+EPI2763563|A/swine/Iowa/A02861764/2023|H3|swine|USA|2010.1|2002B|TT-PPT|2023-08-28	////////////////////
OR606515+EPI2763802|A/swine/Iowa/A02861774/2023|H3|swine|USA|2010.1|2002B|TTPPPT|2023-08-31	////////////////////
OR622884+EPI2766727|A/swine/Iowa/A02861788/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-09-08	////////////////////
OR636694+EPI2774747|A/swine/Ohio/A02978544/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-08-14	////////////////////
OR636696+EPI2775071|A/swine/Kansas/A02978545/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-08-17	////////////////////
OR677857+EPI2873196|A/swine/Iowa/A02861810/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-09-14	////////////////////
OR677861+EPI2873184|A/swine/Iowa/A02861814/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-09-15	////////////////////
OR677867+EPI2873180|A/swine/Iowa/A02861817/2023|H3|swine|USA|2010.1|2002B|TTPPPT|2023-09-19	////////////////////
OR700556+EPI2874323|A/swine/Iowa/A02861833/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-09-25	////////////////////
OR700566+EPI2874315|A/swine/Iowa/A02861838/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-09-26	////////////////////
OR700582+EPI2874295|A/swine/Indiana/A02861847/2023|H3|swine|USA|2010.1|2002B|TTTTPT|2023-09-29	////////////////////
OR700584+EPI2874305|A/swine/Iowa/A02861848/2023|H3|swine|USA|2010.1|2002B|TTPPPT|2023-09-29	////////////////////
OR773107+EPI2908193|A/swine/Minnesota/A02861860/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-09-29	////////////////////
OR773111+EPI2907914|A/swine/Indiana/A02861862/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-10-03	////////////////////
OR773113+EPI2908183|A/swine/Iowa/A02861863/2022|H3|swine|USA|2010.1|2002B||2022-12-08	////////////////////
OR773117+EPI2907916|A/swine/Indiana/A02861865/2023|H3|swine|USA|2010.2|2016|TTTTPT|2023-10-03	////////////////////
OR773123+EPI2908187|A/swine/Iowa/A02861868/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-10-05	////////////////////
OR774985+EPI2908145|A/swine/Pennsylvania/A02861876/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-10-09	////////////////////
OR778893|A/swine/Ohio/23TOSU0495/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-04	////////////////////
OR778912|A/swine/Ohio/23TOSU1827/2023|H3|swine|USA|1990.4.a||TTTPPT|2023-06-24	////////////////////
OR778943|A/swine/Iowa/23TOSU0850/2023|H3|swine|USA|1990.4.a||TTTPPT|2023-06-15	////////////////////
OR779262|A/swine/Iowa/23TOSU1653/2023|H3|swine|USA|1990.4.a||--TP-T|2023-06-15	////////////////////
OR779294|A/swine/Iowa/23TOSU1639/2023|H3|swine|USA|1990.4.a||TTTPPT|2023-06-15	////////////////////
OR779343|A/swine/Iowa/23TOSU0845/2023|H3|swine|USA|1990.4.a||TTTPPT|2023-06-15	////////////////////
OR779390|A/swine/Iowa/23TOSU1615/2023|H3|swine|USA|1990.4.a||TTTPPT|2023-06-15	////////////////////
OR779403|A/swine/Ohio/23TOSU0496/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-02-04	////////////////////
OR786034|A/swine/Georgia/23TOSU0233/2023|H3|swine|USA|2010.1||-T-PPT|2023-01-19	////////////////////
OR786065|A/swine/Iowa/23TOSU1494/2023|H3|swine|USA|1990.4.a||TTTPPT|2023-06-15	////////////////////
OR786078|A/swine/Ohio/23TOSU0437/2023|H3|swine|USA|2010.1||--T--T|2023-02-04	////////////////////
OR786776|A/swine/Ohio/23TOSU0484/2023|H3|swine|USA|2010.1||TT-PP-|2023-02-04	////////////////////
OR786797|A/swine/Ohio/23TOSU1880/2023|H3|swine|USA|1990.4.a||T-TPP-|2023-06-24	////////////////////
OR792146|A/swine/Iowa/A02861872/2023|H3|swine|USA|2010.1|2002B|T-TPPT|2023-10-09	////////////////////
OR792150|A/swine/Iowa/A02861878/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-10-05	////////////////////
OR792152|A/swine/Iowa/A02861882/2023|H3|swine|USA|2010.1|2002B|T-TPPT|2023-10-05	////////////////////
OR792156|A/swine/Minnesota/A02861884/2023|H3|swine|USA|2010.1|2002B|T-TPPT|2023-10-09	////////////////////
OR840601+EPI2910180|A/swine/Iowa/A02861899/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-10-11	////////////////////
OR840603+EPI2910178|A/swine/Iowa/A02861900/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-10-09	////////////////////
OR840605+EPI2910176|A/swine/Iowa/A02861901/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-10-11	////////////////////
OR840609+EPI2910174|A/swine/Iowa/A02861907/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-10-10	////////////////////
OR840625+EPI2910023|A/swine/Iowa/A02861919/2023|H3|swine|USA|2010.1|2002B|T-TPPT|2023-10-17	////////////////////
OR840629+EPI2910019|A/swine/Iowa/A02861921/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-10-18	////////////////////
OR840637+EPI2910013|A/swine/Iowa/A02861925/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-10-18	////////////////////
OR862095+EPI2910736|A/swine/Minnesota/A02978561/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-09-20	////////////////////
OR862099+EPI2910760|A/swine/North_Carolina/A02978569/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-10-11	////////////////////
OR862340+EPI2912569|A/swine/North_Carolina/A02978588/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-10-31	////////////////////
OR887641|A/swine/Pennsylvania/A02861969/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-06	////////////////////
OR887643|A/swine/Pennsylvania/A02861970/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-07	////////////////////
OR887651|A/swine/North_Carolina/A02861997/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-14	////////////////////
OR944850+EPI2921472|A/swine/Iowa/A02862016/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-03	////////////////////
OR944854+EPI2921376|A/swine/North_Carolina/A02862032/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-21	////////////////////
OR944858+EPI2921354|A/swine/Iowa/A02862035/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-14	////////////////////
OR944864+EPI2921350|A/swine/Iowa/A02862039/2023|H3|swine|USA|2010.1|2002B|TTPPPT|2023-11-15	////////////////////
OR944876+EPI2921428|A/swine/Indiana/A02862047/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-16	////////////////////
OR944882+EPI2921340|A/swine/Iowa/A02862051/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-17	////////////////////
OR944886+EPI2921442|A/swine/Illinois/A02862053/2023|H3|swine|USA|2010.1|2002B|TTVPPT|2023-11-17	////////////////////
OR944888+EPI2921336|A/swine/Iowa/A02862054/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-20	////////////////////
OR944890+EPI2921334|A/swine/Iowa/A02862056/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-20	////////////////////
OR957798+EPI2921414|A/swine/Iowa/A02861948/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-10-25	////////////////////
OR957814+EPI2921452|A/swine/Iowa/A02861956/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-10-26	////////////////////
OR957830+EPI2921374|A/swine/Ohio/A02861975/2023|H3|swine|USA|2010.1|2002A|TTTPPT|2023-11-01	////////////////////
OR957858+EPI2921368|A/swine/Minnesota/A02862000/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-06	////////////////////
OR957860+EPI2921436|A/swine/Indiana/A02862002/2023|H3|swine|USA|2010.1|2002B|TTVPPT|2023-11-07	////////////////////
OR957872+EPI2921434|A/swine/Indiana/A02862010/2023|H3|swine|USA|2010.1|2002B|TVVPPT|2023-11-08	////////////////////
OR957874+EPI2921432|A/swine/Indiana/A02862011/2023|H3|swine|USA|2010.1|2002B|TTVPPT|2023-11-08	////////////////////
OR957876+EPI2921456|A/swine/Iowa/A02862012/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-07	////////////////////
OR957890+EPI2921372|A/swine/Ohio/A02862020/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-08	////////////////////
PP025403+EPI2875140|A/swine/Minnesota/A02862066/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-21	////////////////////
PP025407+EPI2875176|A/swine/Pennsylvania/A02862094/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-29	////////////////////
PP025409+EPI2875136|A/swine/Nebraska/A02862068/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-28	////////////////////
PP025413+EPI2875132|A/swine/North_Carolina/A02862097/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-30	////////////////////
PP025427+EPI2875156|A/swine/Iowa/A02862078/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-27	////////////////////
PP025429+EPI2875154|A/swine/Iowa/A02862080/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-28	////////////////////
PP025433+EPI2875128|A/swine/Illinois/A02862083/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-28	////////////////////
PP076760+EPI2896335|A/swine/Nebraska/A02862087/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-29	////////////////////
PP076764+EPI2896355|A/swine/Iowa/A02862090/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-11-29	////////////////////
PP076768+EPI2896331|A/swine/North_Carolina/A02862093/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-28	////////////////////
PP076770+EPI2896321|A/swine/North_Carolina/A02862112/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-12-06	////////////////////
PP076784+EPI2898198|A/swine/Ohio/A02862103/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-04	////////////////////
PP076788+EPI2896329|A/swine/North_Carolina/A02862105/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-05	////////////////////
PP076794+EPI2896325|A/swine/North_Carolina/A02862108/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-06	////////////////////
PP086599+EPI2905331|A/swine/Minnesota/A02978617/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-13	////////////////////
PP086611+EPI2905339|A/swine/Minnesota/A02978605/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-06	////////////////////
PP086617+EPI2905341|A/swine/Minnesota/A02978604/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-11-06	////////////////////
PP086625|A/swine/Minnesota/A02978608/2023|H3|swine|USA|2010.1|N1.C.3.2+2002B|TTTPPT|2023-11-08	////////////////////
PP086635+EPI2905311|A/swine/Minnesota/A02978669/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-19	////////////////////
PP103620+EPI2919468|A/swine/North_Carolina/A02862118/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-06	////////////////////
PP103630+EPI2919487|A/swine/Minnesota/A02862125/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-11	////////////////////
PP156972|A/swine/Iowa/C100046/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-10-24	////////////////////
PP175258+EPI2971660|A/swine/Iowa/A02862158/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-18	////////////////////
PP175262+EPI2971656|A/swine/Iowa/A02862160/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-19	////////////////////
PP175268+EPI2971696|A/swine/North_Carolina/A02862165/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-12-15	////////////////////
PP175276+EPI2971650|A/swine/Iowa/A02862171/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-19	////////////////////
PP175278+EPI2971737|A/swine/Minnesota/A02862174/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-20	////////////////////
PP175292+EPI2971640|A/swine/Iowa/A02862183/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-28	////////////////////
PP175294+EPI2971638|A/swine/Iowa/A02862186/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-28	////////////////////
PP175296+EPI2971721|A/swine/Missouri/A02862187/2023|H3|swine|USA|2010.1|2002B|TTTTPT|2023-12-27	////////////////////
PP203172+EPI2971700|A/swine/North_Carolina/A02862147/2024|H3|swine|USA|1990.4.a|2002B|TTTPPT|2024-01-02	////////////////////
PP203194+EPI2971626|A/swine/Iowa/A02862204/2024|H3|swine|USA|2010.1|2002B|TTTPPT|2024-01-08	////////////////////
PP297641+EPI3033570|A/swine/Iowa/A02862234/2024|H3|swine|USA|2010.1|2002B|TTPPPT|2024-01-17	////////////////////
PP329873+EPI3049388|A/swine/Pennsylvania/A02978731/2023|H3|swine|USA|2010.1|2002B||2023-12-27	////////////////////
PP329883+EPI3048974|A/swine/Minnesota/A02978678/2023|H3|swine|USA|2010.1|2016||2023-12-22	////////////////////
PP329895+EPI3048960|A/swine/Minnesota/A02712756/2023|H3|swine|USA|2010.1|2002B|TTTPPT|2023-12-20	////////////////////
PP334494+EPI3058414|A/swine/Iowa/A02978734/2024|H3|swine|USA|2010.1|2002B||2024-01-02	////////////////////
PP334559+EPI3058359|A/swine/Minnesota/A02978740/2024|H3|swine|USA|2010.1|2002B||2024-01-18	////////////////////
PP339837+EPI3058664|A/swine/Iowa/A02862209/2024|H3|swine|USA|1990.4.a|2002B|TTTPPT|2024-01-05	////////////////////
PP346627+EPI3071292|A/swine/Ohio/A02862237/2024|H3|swine|USA|2010.1|2002B|TTTPPT|2024-01-22	////////////////////
PP346629+EPI3071286|A/swine/North_Carolina/A02862250/2024|H3|swine|USA|2010.1|2002B|TTTPPT|2024-01-24	////////////////////
PP379607+EPI3078500|A/swine/Iowa/A02862266/2024|H3|swine|USA|2010.1|2002B||2024-02-01	////////////////////
PP379617+EPI3078556|A/swine/North_Carolina/A02862272/2024|H3|swine|USA|2010.1|2002B|TTTPPT|2024-02-01	////////////////////
PP414048+EPI3175827|A/swine/North_Carolina/A02862290/2024|H3|swine|USA|2010.1|2002B|TTTPPT|2024-02-08	////////////////////
PP414062+EPI3123119|A/swine/North_Carolina/A02862284/2024|H3|swine|USA|2010.1|2002B|TTTPPT|2024-02-07	////////////////////
PP414066+EPI3123132|A/swine/California/A02862286/2024|H3|swine|USA|2010.1|2002B|TTTPPT|2024-02-07	////////////////////
PP445283|A/swine/Ohio/23TOSU4178/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-08-01	////////////////////
PP445297|A/swine/Kentucky/23TOSU2040/2023|H3|swine|USA|1990.4.a||T-TPPT|2023-07-05	////////////////////
PP445302|A/swine/Ohio/23TOSU4176/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-08-01	////////////////////
PP445336|A/swine/Kentucky/23TOSU2117/2023|H3|swine|USA|1990.4.a|2002B|T-TPP-|2023-07-05	////////////////////
PP445350|A/swine/Ohio/23TOSU4179/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-08-01	////////////////////
PP445391|A/swine/Kentucky/23TOSU1958/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-05	////////////////////
PP445392|A/swine/Iowa/23TOSU4101/2023|H3|swine|USA|2010.1|2002B|T-TPP-|2023-08-15	////////////////////
PP445397|A/swine/Kentucky/23TOSU2069/2023|H3|swine|USA|1990.4.a|2002B|---PPT|2023-07-05	////////////////////
PP445403|A/swine/Indiana/23TOSU2417/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-13	////////////////////
PP445410|A/swine/Kentucky/23TOSU2113/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-05	////////////////////
PP445434|A/swine/Indiana/23TOSU2423/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-13	////////////////////
PP445442|A/swine/Kentucky/23TOSU2148/2023|H3|swine|USA|1990.4.a||--TPPT|2023-07-05	////////////////////
PP445457|A/swine/Kentucky/23TOSU2303/2023|H3|swine|USA|1990.4.a|1998B|--TPPT|2023-07-05	////////////////////
PP445468|A/swine/Indiana/23TOSU2409/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-13	////////////////////
PP445482|A/swine/Indiana/23TOSU2932/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-28	////////////////////
PP445490|A/swine/Indiana/23TOSU2934/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-28	////////////////////
PP445504|A/swine/Indiana/23TOSU2928/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-28	////////////////////
PP445518|A/swine/Indiana/23TOSU2411/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-13	////////////////////
PP445537|A/swine/Indiana/23TOSU2424/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-13	////////////////////
PP445559|A/swine/Indiana/23TOSU2408/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-13	////////////////////
PP445579|A/swine/Indiana/23TOSU2893/2023|H3|swine|USA|1990.4.a||TTTPPT|2023-07-27	////////////////////
PP445596|A/swine/Indiana/23TOSU2414/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-13	////////////////////
PP445662|A/swine/Kentucky/23TOSU2293/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-05	////////////////////
PP445669|A/swine/Indiana/23TOSU2420/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-13	////////////////////
PP445675|A/swine/Indiana/23TOSU2947/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-28	////////////////////
PP445683|A/swine/Illinois/23TOSU3926/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-08-12	////////////////////
PP445707|A/swine/Ohio/23TOSU2989/2023|H3|swine|USA|1990.4.a|2002B|TT-PPT|2023-08-08	////////////////////
PP445714|A/swine/Indiana/23TOSU2931/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-28	////////////////////
PP445725|A/swine/Indiana/23TOSU2942/2023|H3|swine|USA|1990.4.a|2002B|TTTPPT|2023-07-28	////////////////////
