defline	symbol
OR778874|A/swine/Indiana/23TOSU1796/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR778878|A/swine/Ohio/23TOSU0478/2023|H1|swine|USA|1A.3.3.2|N1.P|PPPPPP|2023-02-04	////////////////////
OR778886|A/swine/Indiana/23TOSU1785/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR778904|A/swine/Indiana/23TOSU1786/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR778918|A/swine/Indiana/23TOSU1791/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR778925|A/swine/Indiana/23TOSU1800/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR778935|A/swine/Indiana/23TOSU1783/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR778949|A/swine/Ohio/23TOSU1230/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-05-20	////////////////////
OR778956|A/swine/Ohio/23TOSU1327/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|T-TPPT|2023-05-27	////////////////////
OR778962|A/swine/Ohio/23TOSU0644/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-03	////////////////////
OR778978|A/swine/Ohio/23TOSU1178/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-05-13	////////////////////
OR779180|A/swine/Ohio/23TOSU1036/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|T-TPPT|2023-05-06	////////////////////
OR779189|A/swine/Indiana/23TOSU1787/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR779197|A/swine/Iowa/23TOSU1529/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-06-15	////////////////////
OR779205|A/swine/Ohio/23TOSU0647/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-03	////////////////////
OR779222|A/swine/Ohio/23TOSU0477/2023|H1|swine|USA|1A.3.3.2|N1.P|PPPPPP|2023-02-04	////////////////////
OR779229|A/swine/Iowa/23TOSU1481/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-15	////////////////////
OR779237|A/swine/Iowa/23TOSU1533/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-15	////////////////////
OR779255|A/swine/Ohio/23TOSU1299/2023|H1|swine|USA|1A.1.1.3||T-T-PT|2023-05-20	////////////////////
OR779259|A/swine/Ohio/23TOSU1162/2023|H1|swine|USA|1A.1.1.3||--TPP-|2023-05-13	////////////////////
OR779280|A/swine/Ohio/23TOSU1008/2023|H1|swine|USA|1A.1.1.3||T---P-|2023-05-06	////////////////////
OR779286|A/swine/Indiana/23TOSU1758/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTTPT|2023-06-23	////////////////////
OR779301|A/swine/Indiana/23TOSU1781/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR779309|A/swine/Indiana/23TOSU1782/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-23	////////////////////
OR779327|A/swine/Ohio/23TOSU1341/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-05-27	////////////////////
OR779335|A/swine/Iowa/23TOSU1536/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-15	////////////////////
OR779350|A/swine/Iowa/23TOSU1563/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-15	////////////////////
OR779358|A/swine/Ohio/23TOSU1208/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-05-20	////////////////////
OR779362|A/swine/Ohio/23TOSU1042/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|T-TPP-|2023-05-06	////////////////////
OR779366|A/swine/Ohio/23TOSU1727/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-22	////////////////////
OR779382|A/swine/Iowa/23TOSU1531/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-15	////////////////////
OR779396|A/swine/Indiana/23TOSU1757/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTTPT|2023-06-23	////////////////////
OR779411|A/swine/Indiana/23TOSU1765/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTTPT|2023-06-23	////////////////////
OR779418|A/swine/Ohio/23TOSU0481/2023|H1|swine|USA|1A.3.3.2|N1.P|-PPPPP|2023-02-04	////////////////////
OR779423|A/swine/Indiana/23TOSU1762/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTTPT|2023-06-23	////////////////////
OR779436|A/swine/Ohio/23TOSU0490/2023|H1|swine|USA|1A.3.3.2|N1.P|PPPPPP|2023-02-04	////////////////////
OR779448|A/swine/Ohio/23TOSU1014/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|T-TPPT|2023-05-06	////////////////////
OR779449|A/swine/Iowa/23TOSU1470/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-15	////////////////////
OR779465|A/swine/Ohio/23TOSU1293/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-05-20	////////////////////
OR786030|A/swine/Georgia/23TOSU0343/2023|H1|swine|USA|1A.3.3.2|N1.P|-P-PPP|2023-01-19	////////////////////
OR786039|A/swine/Georgia/23TOSU0147/2023|H1|swine|USA|1A.3.3.2|N1.P|PPPPPP|2023-01-19	////////////////////
OR786050|A/swine/Iowa/23TOSU1486/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-15	////////////////////
OR786057|A/swine/Iowa/23TOSU1491/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-15	////////////////////
OR786072|A/swine/Georgia/23TOSU0290/2023|H1|swine|USA|1A.3.3.2|N1.P|P---PP|2023-01-19	////////////////////
OR786081|A/swine/Iowa/23TOSU1496/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|T-TPPT|2023-06-15	////////////////////
OR786745|A/swine/Ohio/23TOSU0675/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-03	////////////////////
OR786749|A/swine/Ohio/23TOSU0641/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-03	////////////////////
OR786768|A/swine/Ohio/23TOSU0688/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-03	////////////////////
OR786774|A/swine/Ohio/23TOSU0606/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-06-03	////////////////////
OR786783|A/swine/Ohio/23TOSU1281/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-05-20	////////////////////
OR792148|A/swine/North_Carolina/A02861875/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-09	////////////////////
OR792154|A/swine/Indiana/A02861883/2023|H1|swine|USA|1A.3.3.2|N1.P|PPPPPP|2023-10-05	////////////////////
OR815286+EPI2909639|A/swine/Nebraska/A02861905/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-10-11	////////////////////
OR815288+EPI2909651|A/swine/Iowa/A02861906/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTVTPT|2023-10-12	////////////////////
OR815290+EPI2909649|A/swine/Iowa/A02861908/2023|H1|swine|USA|1A.1.1.3|1998B||2022-12-08	////////////////////
OR815294+EPI2909632|A/swine/Oklahoma/A02861926/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-10-19	////////////////////
OR815298+EPI2909645|A/swine/Iowa/A02861928/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-10-23	////////////////////
OR815300+EPI2909630|A/swine/Indiana/A02861931/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-10-20	////////////////////
OR815302+EPI2909643|A/swine/Iowa/A02861932/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-10-23	////////////////////
OR840585+EPI2910218|A/swine/North_Carolina/A02861888/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-10-18	////////////////////
OR840587+EPI2910216|A/swine/North_Carolina/A02861889/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-11	////////////////////
OR840589+EPI2910214|A/swine/North_Carolina/A02861890/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-11	////////////////////
OR840593+EPI2910264|A/swine/Iowa/A02861892/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-10-18	////////////////////
OR840595+EPI2910222|A/swine/North_Carolina/A02861886/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-18	////////////////////
OR840599+EPI2910212|A/swine/North_Carolina/A02861896/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-26	////////////////////
OR840613+EPI2910210|A/swine/North_Carolina/A02861910/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-12	////////////////////
OR840615+EPI2910278|A/swine/Colorado/A02861911/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-10-13	////////////////////
OR840617+EPI2910027|A/swine/Iowa/A02861912/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-10-12	////////////////////
OR840621+EPI2910400|A/swine/Indiana/A02861917/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-18	////////////////////
OR840623+EPI2910025|A/swine/Iowa/A02861918/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-10-18	////////////////////
OR840627+EPI2910021|A/swine/Iowa/A02861920/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-10-16	////////////////////
OR840631+EPI2910017|A/swine/Iowa/A02861922/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-10-18	////////////////////
OR840633+EPI2910398|A/swine/Indiana/A02861923/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-19	////////////////////
OR840635+EPI2910015|A/swine/Iowa/A02861924/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-10-19	////////////////////
OR861597+EPI2910752|A/swine/North_Carolina/A02978553/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-08-22	////////////////////
OR862101+EPI2910734|A/swine/Minnesota/A02978559/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-09-13	////////////////////
OR862103+EPI2910740|A/swine/Minnesota/A02978565/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-09-27	////////////////////
OR862105+EPI2910738|A/swine/Minnesota/A02978562/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-09-20	////////////////////
OR862107+EPI2910730|A/swine/Minnesota/A02978555/2023|H1|swine|USA|1B.2.1|1998B|TTVPPT|2023-08-30	////////////////////
OR862109+EPI2910722|A/swine/Iowa/A02978566/2023|H1|swine|USA|1B.2.1|2002B|TTTPPT|2023-10-04	////////////////////
OR862113+EPI2910732|A/swine/Minnesota/A02978556/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-09-05	////////////////////
OR862115+EPI2910756|A/swine/North_Carolina/A02978560/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-09-08	////////////////////
OR862117+EPI2910758|A/swine/North_Carolina/A02978564/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-09-25	////////////////////
OR862119+EPI2910754|A/swine/North_Carolina/A02978557/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-08-29	////////////////////
OR862334+EPI2910764|A/swine/North_Carolina/A02978579/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2||2023-10-20	////////////////////
OR862338+EPI2910766|A/swine/North_Carolina/A02978584/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-19	////////////////////
OR862344+EPI2910744|A/swine/Minnesota/A02978580/2023|H1|swine|USA|1B.2.2.2|LAIV+LAIV-98|TTTTPT|2023-10-19	////////////////////
OR862348+EPI2910768|A/swine/North_Carolina/A02978585/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-10-26	////////////////////
OR887635|A/swine/North_Carolina/A02861966/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-11-06	////////////////////
OR887639|A/swine/Indiana/A02861968/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-11-06	////////////////////
OR887645|A/swine/North_Carolina/A02861994/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-11-08	////////////////////
OR887647|A/swine/Ohio/A02861995/2023|H1|swine|USA|1A.1.1.3|1998B|TTTPPT|2023-11-13	////////////////////
OR887649|A/swine/Iowa/A02861996/2023|H1|swine|USA|1B.2.1|1998B||2023-11-14	////////////////////
OR944852+EPI2921358|A/swine/Iowa/A02862022/2023|H1|swine|USA|1A.1.1.3|2002B|TTTPPT|2023-11-09	////////////////////
OR944860+EPI2921430|A/swine/Indiana/A02862036/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-11-15	////////////////////
OR944866+EPI2921348|A/swine/Iowa/A02862041/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-16	////////////////////
OR944868+EPI2921382|A/swine/Nebraska/A02862042/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-16	////////////////////
OR944870+EPI2921346|A/swine/Iowa/A02862044/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-16	////////////////////
OR944872+EPI2921344|A/swine/Iowa/A02862045/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-16	////////////////////
OR944878+EPI2921388|A/swine/Missouri/A02862048/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-16	////////////////////
OR944880+EPI2921342|A/swine/Iowa/A02862049/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-17	////////////////////
OR944884+EPI2921338|A/swine/Iowa/A02862052/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-17	////////////////////
OR957780+EPI2921328|A/swine/Minnesota/A02861937/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-10-23	////////////////////
OR957782+EPI2921426|A/swine/Iowa/A02861939/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-24	////////////////////
OR957784+EPI2921424|A/swine/Iowa/A02861940/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-10-25	////////////////////
OR957786+EPI2921422|A/swine/Iowa/A02861941/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-10-25	////////////////////
OR957788+EPI2921420|A/swine/Iowa/A02861943/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-10-25	////////////////////
OR957792+EPI2921440|A/swine/Indiana/A02861945/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-10-25	////////////////////
OR957796+EPI2921416|A/swine/Iowa/A02861947/2023|H1|swine|USA|1A.1.1.3|1998B|TTTTPT|2023-10-25	////////////////////
OR957800+EPI2921400|A/swine/Missouri/A02861949/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-10-25	////////////////////
OR957806+EPI2921448|A/swine/Iowa/A02861952/2023|H1|swine|USA|1A.1.1.3|2002B||2023-10-26	////////////////////
OR957810+EPI2921396|A/swine/Missouri/A02861954/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTVPPT|2023-10-26	////////////////////
OR957812+EPI2921450|A/swine/Iowa/A02861955/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-10-26	////////////////////
OR957816+EPI2921454|A/swine/Iowa/A02861958/2023|H1|swine|USA|1B.2.1|2002B|TTTPPT|2023-10-27	////////////////////
OR957820+EPI2921488|A/swine/Iowa/A02861960/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-10-27	////////////////////
OR957824+EPI2921366|A/swine/Minnesota/A02861972/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-10-26	////////////////////
OR957828+EPI2921484|A/swine/Iowa/A02861974/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-10-26	////////////////////
OR957834+EPI2921480|A/swine/Iowa/A02861977/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-01	////////////////////
OR957844+EPI2921474|A/swine/Iowa/A02861985/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-11-01	////////////////////
OR957846+EPI2921438|A/swine/Indiana/A02861987/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-11-02	////////////////////
OR957848+EPI2921394|A/swine/Missouri/A02861988/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-11-01	////////////////////
OR957852+EPI2921378|A/swine/North_Carolina/A02861990/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-11-02	////////////////////
OR957856+EPI2921392|A/swine/Missouri/A02861999/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-03	////////////////////
OR957862+EPI2921466|A/swine/Iowa/A02862004/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-06	////////////////////
OR957864+EPI2921464|A/swine/Iowa/A02862005/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-06	////////////////////
OR957868+EPI2921460|A/swine/Iowa/A02862007/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-08	////////////////////
OR957870+EPI2921458|A/swine/Iowa/A02862008/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-07	////////////////////
OR957878+EPI2921446|A/swine/Illinois/A02862013/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-11-08	////////////////////
OR957882+EPI2921412|A/swine/Iowa/A02862015/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-08	////////////////////
OR957892+EPI2921360|A/swine/Iowa/A02862021/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-08	////////////////////
OR957894+EPI2921406|A/swine/Missouri/A02862024/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTVPPT|2023-11-09	////////////////////
OR957896+EPI2921384|A/swine/Nebraska/A02862026/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-10	////////////////////
OR957898+EPI2921356|A/swine/Iowa/A02862027/2023|H1|swine|USA|1B.2.1|2002B|TTTPPT|2023-11-09	////////////////////
OR957900+EPI2921404|A/swine/Minnesota/A02862028/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-08	////////////////////
OR957902+EPI2921402|A/swine/Minnesota/A02862029/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-08	////////////////////
PP025391+EPI2875168|A/swine/Iowa/A02862059/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-20	////////////////////
PP025393+EPI2875130|A/swine/Ohio/A02862060/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-11-20	////////////////////
PP025397+EPI2875166|A/swine/Iowa/A02862062/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-21	////////////////////
PP025399+EPI2875164|A/swine/Iowa/A02862063/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-21	////////////////////
PP025401+EPI2875152|A/swine/Kansas/A02862064/2023|H1|swine|USA|1A.1.1.3|2002B|TTVTPT|2023-11-22	////////////////////
PP025405+EPI2875138|A/swine/Minnesota/A02862067/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-20	////////////////////
PP025411+EPI2875134|A/swine/North_Carolina/A02862096/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-11-29	////////////////////
PP025417+EPI2875146|A/swine/Kansas/A02862072/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-11-27	////////////////////
PP025421+EPI2875160|A/swine/Iowa/A02862074/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-11-25	////////////////////
PP025423+EPI2875158|A/swine/Iowa/A02862075/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-28	////////////////////
PP025425+EPI2875150|A/swine/Ohio/A02862077/2023|H1|swine|USA|1A.1.1.3|1998B|TTTPPT|2023-11-27	////////////////////
PP025431+EPI2875174|A/swine/Iowa/A02862082/2023|H1|swine|USA|1A.1.1.3|2002B|TTTPPT|2023-11-27	////////////////////
PP076752+EPI2896315|A/swine/Iowa/A02862076/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-27	////////////////////
PP076754+EPI2896357|A/swine/Iowa/A02862079/2023|H1|swine|USA|1B.2.1|2002B|TTTPPT|2023-11-24	////////////////////
PP076756+EPI2896333|A/swine/North_Carolina/A02862085/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-11-28	////////////////////
PP076766+EPI2896353|A/swine/Iowa/A02862092/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-12-01	////////////////////
PP076772+EPI2896323|A/swine/North_Carolina/A02862111/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-12-06	////////////////////
PP076774+EPI2896319|A/swine/North_Carolina/A02862114/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-12-11	////////////////////
PP076778+EPI2896351|A/swine/Iowa/A02862099/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-12-05	////////////////////
PP076780+EPI2896349|A/swine/Iowa/A02862100/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-12-05	////////////////////
PP076782+EPI2896347|A/swine/Iowa/A02862102/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-12-04	////////////////////
PP076786+EPI2896345|A/swine/Iowa/A02862104/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-12-02	////////////////////
PP076790+EPI2896343|A/swine/Iowa/A02862106/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-12-06	////////////////////
PP076792+EPI2896327|A/swine/North_Carolina/A02862107/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-12-06	////////////////////
PP076796+EPI2896341|A/swine/Iowa/A02862109/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-12-06	////////////////////
PP076798+EPI2896339|A/swine/Iowa/A02862110/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-12-07	////////////////////
PP076800+EPI2896337|A/swine/Iowa/A02862115/2023|H1|swine|USA|1A.1.1.3|1998B|TTTPPT|2023-12-12	////////////////////
PP086603+EPI2905317|A/swine/Minnesota/A02978664/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-12-11	////////////////////
PP086607+EPI2905359|A/swine/Minnesota/A02978620/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2||2023-11-16	////////////////////
PP086609+EPI2905335|A/swine/Minnesota/A02978608/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2+2002B|TTTPPT|2023-11-08	////////////////////
PP086613+EPI2905325|A/swine/Minnesota/A02978627/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-27	////////////////////
PP086615+EPI2905347|A/swine/Iowa/A02978667/2023|H1|swine|USA|1A.1.1.3|1998B|TTTPPT|2023-12-13	////////////////////
PP086619+EPI2905319|A/swine/Minnesota/A02978663/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-12-06	////////////////////
PP086623+EPI2905327|A/swine/North_Carolina/A02978619/2023|H1|swine|USA|1A.1.1.3|1998B|TTTPPT|2023-11-17	////////////////////
PP086627+EPI2905349|A/swine/Iowa/A02978662/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-12-06	////////////////////
PP086629+EPI2905333|A/swine/Minnesota/A02978610/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-11-13	////////////////////
PP086631+EPI2905315|A/swine/Minnesota/A02978666/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-12-12	////////////////////
PP086633+EPI2905329|A/swine/Minnesota/A02978621/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-11-16	////////////////////
PP086639+EPI2905307|A/swine/North_Carolina/A02978618/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-11-17	////////////////////
PP103618+EPI2919481|A/swine/Missouri/A02862113/2023|H1|swine|USA|1A.1.1.3|LAIV|TTVPPT|2023-12-09	////////////////////
PP103626+EPI2919503|A/swine/Iowa/A02862121/2023|H1|swine|USA|1A.3.3.2|N1.P|PPPPPP|2023-12-11	////////////////////
PP103628+EPI2919490|A/swine/Minnesota/A02862124/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-12-08	////////////////////
PP103632+EPI2919500|A/swine/Iowa/A02862126/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-12-12	////////////////////
PP103634+EPI2919497|A/swine/Iowa/A02862128/2023|H1|swine|USA|1A.1.1.3|N1.C.2.1|TTTPPT|2023-12-12	////////////////////
PP103636+EPI2919478|A/swine/Missouri/A02862129/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-12-11	////////////////////
PP103638+EPI2919513|A/swine/Indiana/A02862130/2023|H1|swine|USA|1B.2.2.2|2002B|TTTTPT|2023-12-12	////////////////////
PP103640+EPI2919494|A/swine/Iowa/A02862133/2023|H1|swine|USA|1A.3.3.3-c3|N1.C.3.2|TTTPPT|2023-12-15	////////////////////
PP103644+EPI2919474|A/swine/Missouri/A02862136/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-12-12	////////////////////
PP103646+EPI2919471|A/swine/Missouri/A02862137/2023|H1|swine|USA|1A.1.1.3|N1.P|TTTPPT|2023-12-12	////////////////////
PP103648+EPI2919465|A/swine/North_Carolina/A02862139/2023|H1|swine|USA|1A.1.1.3|N1.C.3.2|TTTPPT|2023-12-18	////////////////////
PP103650+EPI2919530|A/swine/North_Carolina/A02862140/2023|H1|swine|USA|1A.1.1.3|2002B|TTTPPT|2023-12-18	////////////////////
PP109385|A/swine/Nebraska/A02862116/2023|H1|swine|USA|1B.2.1|1998B|TTTPPT|2023-12-12	////////////////////
